dataset,source_csv,row_index,title,doi_or_url,regime,regime_score,relevant,models_detected,families_detected,include_any_use,primary_model,primary_family,include_primary_only,primary_reason
mimic,openalex_mimic_T_ml_top350.csv,200,A machine learning approach to identifying delirium from electronic health records,https://doi.org/10.1093/jamiaopen/ooac042,T,1,True,Logistic Regression,Linear / GLM,True,Logistic Regression,Linear / GLM,True,ok
mimic,openalex_mimic_T_ml_top350.csv,201,Machine Learning as a Support for the Diagnosis of Type 2 Diabetes,https://doi.org/10.3390/ijms24076775,T,1,True,,,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,202,A Machine-Learning Approach for Dynamic Prediction of Sepsis-Induced Coagulopathy in Critically Ill Patients With Sepsis,https://doi.org/10.3389/fmed.2020.637434,T,5,True,CatBoost; Extra Trees; Gradient Boosting; Random Forest; XGBoost; Logistic Regression; Support Vector Machine; Naive Bayes; Ensemble; Decision Tree,Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Probabilistic / statistical; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,203,Serum anion gap is associated with mortality in intensive care unit patients with diastolic heart failure,https://doi.org/10.1038/s41598-023-43928-8,T,6,True,Cox Proportional Hazards; Kaplan–Meier,Survival models,True,Cox Proportional Hazards,Survival models,True,ok
mimic,openalex_mimic_T_ml_top350.csv,204,Mining for Health: A Comparison of Word Embedding Methods for Analysis of EHRs Data,https://doi.org/10.1101/2022.03.05.22271961,T,1,True,Transformer,Deep learning,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,205,Machine learning for predicting acute myocardial infarction in patients with sepsis,https://doi.org/10.1038/s41598-024-80575-z,T,8,True,DNN; Transformer; Gradient Boosting; Random Forest; XGBoost; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Decision Tree,Deep learning; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,206,Prognostic significance of albumin corrected anion gap in patients with acute pancreatitis: a novel perspective,https://doi.org/10.1038/s41598-025-85773-x,T,6,True,Random Forest; Cox Proportional Hazards; Kaplan–Meier,Survival models; Tree-based ensemble,True,Cox Proportional Hazards,Survival models,True,ok
mimic,openalex_mimic_T_ml_top350.csv,207,External Validation and Transportability of Models to Predict Acute Kidney Injury in the Intensive Care Unit,https://doi.org/10.3233/shti220683,T,0,False,RNN,Deep learning,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,208,Countdown Regression: Sharp and Calibrated Survival Predictions,https://doi.org/10.48550/arxiv.1806.08324,T,1,True,DNN; RNN,Deep learning,True,RNN,Deep learning,True,ok
mimic,openalex_mimic_T_ml_top350.csv,209,Interpretability of time-series deep learning models: A study in cardiovascular patients admitted to Intensive care unit,https://doi.org/10.1016/j.jbi.2021.103876,T,4,True,DNN; LSTM; RNN,Deep learning,True,LSTM,Deep learning,True,ok
mimic,openalex_mimic_T_ml_top350.csv,210,The prognostic value of the combined neutrophil-to-lymphocyte ratio (NLR) and neutrophil-to-platelet ratio (NPR) in sepsis,https://doi.org/10.1038/s41598-024-64469-8,T,7,True,Transformer; Logistic Regression; Cox Proportional Hazards; Kaplan–Meier,Deep learning; Linear / GLM; Survival models,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,211,Interpretable Machine Learning Approach for Predicting 30-Day Mortality of Critical Ill Patients with Pulmonary Embolism and Heart Failure: A Retrospective Study,https://doi.org/10.1177/10760296241304764,T,0,False,Support Vector Machine,Kernel / instance-based,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,212,Predicting the need for intubation in the first 24 h after critical care admission using machine learning approaches,https://doi.org/10.1038/s41598-020-77893-3,T,4,True,Autoencoder; DNN; Gradient Boosting; Random Forest; Logistic Regression; k-Nearest Neighbors; Ensemble,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
mimic,openalex_mimic_T_ml_top350.csv,213,Development and external validation of an interpretable machine learning model for the prediction of intubation in the intensive care unit,https://doi.org/10.1038/s41598-024-77798-5,T,3,True,CNN; DNN; CatBoost; Gradient Boosting; LightGBM; Random Forest; XGBoost; Logistic Regression; Support Vector Machine; Ensemble; Decision Tree,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,CatBoost,Tree-based ensemble,True,ok
mimic,openalex_mimic_T_ml_top350.csv,214,Building Computational Models to Predict One-Year Mortality in ICU\n Patients with Acute Myocardial Infarction and Post Myocardial Infarction\n Syndrome,https://doi.org/10.48550/arxiv.1812.05072,T,0,False,,,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,215,Development and validation of machine learning-based prediction model for outcome of cardiac arrest in intensive care units,https://doi.org/10.1038/s41598-025-93182-3,T,7,True,MLP; AdaBoost; CatBoost; Gradient Boosting; LightGBM; Random Forest; XGBoost; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Decision Tree,Deep learning; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,CatBoost,Tree-based ensemble,True,ok
mimic,openalex_mimic_T_ml_top350.csv,216,RETRACTED ARTICLE: Prediction of gestational diabetes based on explainable deep learning and fog computing,https://doi.org/10.1007/s00500-022-07420-1,T,8,True,DNN; Gradient Boosting; Random Forest; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Ensemble; Reinforcement Learning,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,217,RETRACTED ARTICLE: Utilizing fog computing and explainable deep learning techniques for gestational diabetes prediction,https://doi.org/10.1007/s00521-022-08007-5,T,8,True,CNN; DNN; LSTM; Gradient Boosting; Random Forest; Logistic Regression; Support Vector Machine; k-Nearest Neighbors; Ensemble; Reinforcement Learning,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,218,In-Hospital Mortality Prediction among Intensive Care Unit Patients with Acute Ischemic Stroke: A Machine Learning Approach,https://doi.org/10.34133/hds.0179,T,1,True,Random Forest; XGBoost; Logistic Regression,Linear / GLM; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,219,Explainable machine learning for predicting ICU mortality in myocardial infarction patients using pseudo-dynamic data,https://doi.org/10.1038/s41598-025-13299-3,T,12,True,DNN; GRU; LSTM; Transformer; Gradient Boosting; XGBoost; Logistic Regression; Support Vector Machine; Decision Tree,Deep learning; Kernel / instance-based; Linear / GLM; Other classical ML; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,220,Neural Network Predicts Need for Red Blood Cell Transfusion for Patients with Acute Gastrointestinal Bleeding Admitted to the Intensive Care Unit,https://doi.org/10.1101/2020.05.19.20096743,T,2,True,LSTM; RNN; Transformer,Deep learning,True,LSTM,Deep learning,True,ok
mimic,openalex_mimic_T_ml_top350.csv,221,Learning from undercoded clinical records for automated International Classification of Diseases (ICD) coding,https://doi.org/10.1093/jamia/ocac230,T,0,False,DNN,Deep learning,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,222,Countdown Regression: Sharp and Calibrated Survival Predictions,nan,T,1,True,DNN; RNN,Deep learning,True,RNN,Deep learning,True,ok
mimic,openalex_mimic_T_ml_top350.csv,223,Glycemic variability and its association with short and long term clinical outcomes in critically ill patients with cerebral hemorrhage,https://doi.org/10.1038/s41598-025-92415-9,T,7,True,Transformer; Random Forest; Linear Regression; Logistic Regression; Cox Proportional Hazards; Kaplan–Meier,Deep learning; Linear / GLM; Survival models; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,224,FineEHR: Refine Clinical Note Representations to Improve Mortality Prediction,https://doi.org/10.1109/isdfs58141.2023.10131726,T,0,False,,,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,225,Deep-Learning Model for Mortality Prediction of ICU Patients with Paralytic Ileus,https://doi.org/10.3390/bioengineering11121214,T,0,False,DNN,Deep learning,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,226,Utilizing deep learning-based causal inference to explore vancomycin’s impact on continuous kidney replacement therapy necessity in blood culture-positive intensive care unit patients,https://doi.org/10.1128/spectrum.02662-24,T,0,False,DNN; Gradient Boosting; Random Forest; Logistic Regression,Deep learning; Linear / GLM; Tree-based ensemble,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,227,Multimodal convolutional neural networks for the prediction of acute kidney injury in the intensive care,https://doi.org/10.1016/j.ijmedinf.2025.105815,T,0,False,CNN,Deep learning,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,228,DeLLiriuM: A large language model for delirium prediction in the ICU using structured EHR,https://doi.org/10.48550/arxiv.2410.17363,T,0,False,DNN,Deep learning,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,229,Development and Validation of a Risk Assessment Model for Venous Thromboembolism in Patients With Invasive Mechanical Ventilation,https://doi.org/10.7759/cureus.27164,T,0,False,LASSO; Logistic Regression,Linear / GLM,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,230,An unsupervised embedding harmonization system for privacy-preserving data mining in healthcare,https://doi.org/10.1080/24725579.2023.2231011,T,0,False,,,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,231,Identification of ICD-code misclassifications in cardiac disease using natural language processing,https://doi.org/10.1093/eurjpc/zwad125.049,T,0,False,Transformer; XGBoost; Logistic Regression,Deep learning; Linear / GLM; Tree-based ensemble,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,232,Pattern-based Fall Prediction using Hospital Clinical Notes,https://doi.org/10.1109/wiiat50758.2020.00064,T,0,False,Random Forest; Logistic Regression; Support Vector Machine,Kernel / instance-based; Linear / GLM; Tree-based ensemble,False,,,False,not_included_any
mimic,openalex_mimic_T_ml_top350.csv,233,A CLINICAL PREDICTION MODEL FOR SHORT-TERM PROGNOSIS IN PATIENTS WITH NON-ACUTE MYOCARDIAL INFARCTION-RELATED CARDIOGENIC SHOCK,https://doi.org/10.1097/shk.0000000000002535,T,2,True,LASSO; Logistic Regression,Linear / GLM,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,234,Exploring Clinical Time Series Forecasting with Meta-Features in Variational Recurrent Models,https://doi.org/10.1109/ijcnn48605.2020.9207254,T,4,True,RNN,Deep learning,True,RNN,Deep learning,True,ok
mimic,openalex_mimic_T_ml_top350.csv,235,Modelling EHR timeseries by restricting feature interaction,https://doi.org/10.48550/arxiv.1911.06410,T,1,True,RNN; Decision Tree,Deep learning; Other classical ML,True,Decision Tree,Other classical ML,True,ok
mimic,openalex_mimic_T_ml_top350.csv,236,Cloud based real-time multivariate multi-step prediction of systolic blood pressure and heart rate using temporal convolutional network and Apache Spark,https://doi.org/10.1186/s40537-025-01207-5,T,10,True,Autoencoder; CNN; DNN; GRU; LSTM; MLP; RNN; TCN; Transformer; AdaBoost; Random Forest; XGBoost; Linear Regression; Support Vector Machine; k-Nearest Neighbors; Joint Model; ARIMA; Naive Bayes; Ensemble; Decision Tree; Federated Learning,Deep learning; Ensemble / stacking; Kernel / instance-based; Linear / GLM; Other classical ML; Probabilistic / statistical; Survival models; Tree-based ensemble,True,LSTM,Deep learning,True,ok
mimic,openalex_mimic_T_ml_top350.csv,237,Prognostic value of red cell distribution width-to-albumin ratio in septic patients with malignancies: A retrospective cohort study based on the MIMIC-IV database,https://doi.org/10.1177/00368504251370990,T,7,True,Cox Proportional Hazards; Kaplan–Meier,Survival models,True,Cox Proportional Hazards,Survival models,True,ok
mimic,openalex_mimic_T_ml_top350.csv,238,Early Prediction of Acute Kidney Injury in Critical Care Setting Using Clinical Notes,https://doi.org/10.48550/arxiv.1811.02757,T,1,True,DNN,Deep learning,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,239,Early Prediction of Acute Kidney Injury in Critical Care Setting Using Clinical Notes,https://doi.org/10.1109/bibm.2018.8621574,T,1,True,DNN,Deep learning,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,240,Prognosis of Patients with Sepsis and Non-Hepatic Hyperammonemia: A Cohort Study,https://doi.org/10.12659/msm.928573,T,1,True,Logistic Regression; Kaplan–Meier,Linear / GLM; Survival models,True,Logistic Regression,Linear / GLM,True,ok
mimic,openalex_mimic_T_ml_top350.csv,241,The effect of inflammatory markers on mortality in patients with acute myocardial infarction,https://doi.org/10.1038/s41598-025-98408-y,T,7,True,Logistic Regression; Cox Proportional Hazards; Kaplan–Meier,Linear / GLM; Survival models,True,Cox Proportional Hazards,Survival models,True,ok
mimic,openalex_mimic_T_ml_top350.csv,242,Potential value of red blood cell distribution width in predicting in-hospital mortality in intensive care US population with acute pancreatitis: a propensity score matching analysis,https://doi.org/10.1038/s41598-023-40192-8,T,8,True,Logistic Regression; Kaplan–Meier,Linear / GLM; Survival models,True,Logistic Regression,Linear / GLM,True,ok
mimic,openalex_mimic_T_ml_top350.csv,243,The association between anion gap and in-hospital mortality of post-cardiac arrest patients: a retrospective study,https://doi.org/10.1038/s41598-022-11081-3,T,3,True,Cox Proportional Hazards; Kaplan–Meier,Survival models,True,Kaplan–Meier,Survival models,True,ok
mimic,openalex_mimic_T_ml_top350.csv,244,DeepMPM: a mortality risk prediction model using longitudinal EHR data,https://doi.org/10.1186/s12859-022-04975-6,T,9,True,Autoencoder; CNN; DNN; GRU; Graph neural network; LSTM; MLP; RNN; Transformer; Logistic Regression; Support Vector Machine; Decision Tree,Deep learning; Kernel / instance-based; Linear / GLM; Other classical ML,True,Logistic Regression,Linear / GLM,True,ok
mimic,openalex_mimic_T_ml_top350.csv,245,Acute Kidney Injury Prediction with Gradient Boosting Decision Trees enriched with Temporal Features,https://doi.org/10.1109/ichi54592.2022.00135,T,1,True,Gradient Boosting; Decision Tree,Other classical ML; Tree-based ensemble,True,,,False,primary_unclear
mimic,openalex_mimic_T_ml_top350.csv,246,Predicting respiratory decompensation in mechanically ventilated adult ICU patients,https://doi.org/10.3389/fphys.2023.1125991,T,8,True,Autoencoder; DNN; RNN; Random Forest; Decision Tree,Deep learning; Other classical ML; Tree-based ensemble,True,Random Forest,Tree-based ensemble,True,ok
mimic,openalex_mimic_T_ml_top350.csv,247,An Artificial Neural Networks Model for Early Predicting In‐Hospital Mortality in Acute Pancreatitis in MIMIC‐III,https://doi.org/10.1155/2021/6638919,T,0,False,,,False,,,False,not_included_any
